319,0,815
419,0,815
219,0,1217
119,0,1217
219,0,1620
119,0,1620
219,0,2023
119,0,2023
219,0,2425
119,0,2425
119,0,2828
219,0,2828
119,0,3231
219,0,3231
419,0,3633
319,0,3633
219,0,4036
119,0,4036
319,0,4439
419,0,4439
319,0,4841
419,0,4841
319,0,5244
419,0,5244
319,0,5647
419,0,5647
419,0,6049
319,0,6049
319,0,6452
419,0,6452
219,0,6855
119,0,6855
319,0,7257
419,0,7257
419,0,7660
119,0,7660
419,0,8063
119,0,8063
419,0,8466
119,0,8466
419,0,8868
119,0,8868
419,0,9271
119,0,9271
419,0,9674
119,0,9674
319,0,10076
419,0,10076
219,0,10479
119,0,10479
119,0,10882
419,0,10882
119,0,11284
419,0,11284
119,0,11687
419,0,11687
119,0,12090
419,0,12090
319,0,12090
319,0,12291
119,0,12492
319,0,12492
119,0,12694
119,0,12895
419,0,12895
419,0,13096
119,0,13298
419,0,13298
219,0,13499
419,0,13700
219,0,13700
419,0,13902
119,0,14103
319,0,14204
119,0,14304
319,0,14405
219,0,14506
219,0,14707
419,0,14908
319,0,15110
419,0,15311
119,0,15512
119,0,15714
219,0,15915
119,0,16117
319,0,16318
119,0,16519
219,0,16721
319,0,16922
419,0,17123
119,0,17325
319,0,17526
119,0,17727
319,0,17929
119,0,18130
419,0,18331
119,0,18533
119,0,18734
419,0,18935
319,0,19137
419,0,19338
119,0,19539
219,0,19741
119,0,19942
219,0,20143
419,0,20345
119,0,20546
319,0,20647
119,0,20747
319,0,20848
219,0,20949
219,0,21150
419,0,21351
319,0,21553
419,0,21754
119,0,21955
319,0,22157
219,0,22358
319,0,22559
219,0,22761
119,0,22962
319,0,23163
119,0,23365
419,0,23566
419,0,23768
319,0,23969
419,0,24170
219,0,24372
419,0,24573
219,0,24774
319,0,24976
219,0,25177
119,0,25378
419,0,25580
419,0,25781
119,0,25982
219,0,26184
119,0,26385
219,0,26586
419,0,26586
419,0,26788
319,0,26788
419,0,26989
119,0,26989
219,0,26989
319,0,27090
219,0,27190
119,0,27291
319,0,27392
219,0,27392
419,0,27392
319,0,27593
219,0,27593
419,0,27794
319,0,27794
119,0,27794
219,0,27996
119,0,27996
119,0,28197
419,0,28197
219,0,28197
319,0,28398
419,0,28398
319,0,28600
419,0,28600
119,0,28600
319,0,28801
219,0,28801
219,0,29002
119,0,29002
419,0,29002
319,0,29204
419,0,29204
119,0,29405
219,0,29405
419,0,29405
319,0,29606
119,0,29606
219,0,29707
119,0,29808
419,0,29808
319,0,29808
419,0,30009
219,0,30210
119,0,30210
419,0,30210
219,0,30412
319,0,30412
319,0,30613
419,0,30613
119,0,30613
219,0,30814
119,0,31016
419,0,31016
219,0,31016
319,0,31117
419,0,31217
119,0,31217
219,0,31318
119,0,31419
319,0,31419
419,0,31419
319,0,31620
119,0,31821
319,0,31821
419,0,31821
219,0,32023
119,0,32023
119,0,32224
319,0,32224
419,0,32224
419,0,32425
419,0,32627
