1,0,562
2,0,749
3,0,1124
4,0,1499
1,0,1874
2,0,2062
3,0,2249
2,0,2624
1,0,2999
4,0,3374
3,0,3562
2,0,3562
3,0,3749
2,0,3749
4,0,4124
3,0,4124
1,0,4312
2,0,4405
3,0,4499
4,0,4499
1,0,4593
2,0,4687
3,0,4780
4,0,4874
1,0,4874
3,0,5062
2,0,5062
4,0,5249
3,0,5249
1,0,5624
2,0,5624
4,0,5812
3,0,5905
1,0,5999
2,0,5999
4,0,6093
3,0,6187
2,0,6280
4,0,6374
1,0,6374
2,0,6562
3,0,6562
1,0,6749
2,0,6937
4,0,6937
3,0,7124
1,0,7312
2,0,7312
4,0,7499
2,0,7687
3,0,7687
1,0,7874
2,0,7968
3,0,8062
4,0,8062
2,0,8249
4,0,8437
1,0,8437
3,0,8624
4,0,8812
2,0,8812
1,0,8999
3,0,9187
2,0,9187
4,0,9374
3,0,9374
2,0,9562
1,0,9562
3,0,9749
4,0,9937
2,0,9937
1,0,10124
4,0,10312
3,0,10312
1,0,10499
2,0,10687
3,0,10687
4,0,10874
3,0,10968
2,0,11062
1,0,11062
4,0,11249
3,0,11437
2,0,11437
1,0,11624
3,0,11812
4,0,11812
1,0,11999
1,0,12187
3,0,12187
4,0,12374
3,0,12374
2,0,12562
1,0,12562
4,0,12749
2,0,12937
3,0,12937
1,0,13124
2,0,13218
3,0,13312
4,0,13312
2,0,13499
1,0,13687
3,0,13687
2,0,13874
3,0,13968
4,0,14062
1,0,14062
3,0,14249
4,0,14437
2,0,14437
3,0,14624
2,0,14718
4,0,14812
1,0,14812
1,0,14999
4,0,15187
2,0,15280
3,0,15374
1,0,15468
4,0,15562
2,0,15562
3,0,15749
4,0,15937
2,0,15937
1,0,16124
2,0,16218
3,0,16312
4,0,16312
1,0,16499
3,0,16687
2,0,16687
4,0,16874
3,0,16968
2,0,17062
4,0,17062
1,0,17062
3,0,17437
2,0,17437
1,0,17812
3,0,17812
4,0,17812
2,0,18187
3,0,18187
1,0,18374
2,0,18468
4,0,18562
3,0,18562
1,0,18562
2,0,18749
3,0,18843
2,0,18937
1,0,18937
4,0,19124
3,0,19218
1,0,19312
2,0,19312
3,0,19499
2,0,19593
4,0,19687
3,0,19687
1,0,19874
2,0,19968
4,0,20062
3,0,20062
2,0,20249
1,0,20343
4,0,20437
2,0,20437
3,0,20624
4,0,20718
3,0,20812
1,0,20812
2,0,20999
3,0,21093
1,0,21187
2,0,21187
4,0,21187
2,0,21562
1,0,21562
3,0,21562
4,0,21749
3,0,21843
2,0,21937
1,0,21937
3,0,22124
4,0,22218
3,0,22312
1,0,22312
2,0,22499
3,0,22593
4,0,22687
1,0,22687
2,0,22874
1,0,22968
4,0,23062
2,0,23062
1,0,23249
2,0,23343
4,0,23437
3,0,23437
2,0,23624
3,0,23718
2,0,23812
1,0,23812
3,0,23999
2,0,24093
4,0,24187
3,0,24187
1,0,24187
3,0,24562
4,0,24562
2,0,24562
2,0,24749
1,0,24843
2,0,24937
4,0,24937
3,0,25124
2,0,25218
4,0,25312
1,0,25312
