2,0,426
3,0,426
4,0,426
1,0,661
4,0,868
3,0,1075
2,0,1075
1,0,1075
2,0,1282
3,0,1282
1,0,1489
2,0,1695
1,0,1695
4,0,1695
3,0,1902
2,0,2109
3,0,2316
4,0,2316
3,0,2523
1,0,2523
4,0,2523
1,0,2730
3,0,2937
2,0,2937
1,0,3144
2,0,3144
3,0,3144
4,0,3351
1,0,3558
2,0,3764
3,0,3764
4,0,3764
2,0,3971
3,0,3971
4,0,3971
4,0,4178
3,0,4178
2,0,4178
1,0,4385
3,0,4592
4,0,4592
3,0,4799
2,0,5006
1,0,5006
4,0,5006
2,0,5213
1,0,5213
3,0,5420
3,0,5627
4,0,5627
1,0,5833
3,0,5833
4,0,5833
2,0,6040
2,0,6247
3,0,6247
1,0,6454
2,0,6661
4,0,6661
3,0,6661
3,0,6868
2,0,7075
3,0,7075
4,0,7075
2,0,7282
4,0,7489
3,0,7695
2,0,7695
1,0,7695
2,0,7902
3,0,7902
1,0,8109
1,0,8316
3,0,8316
4,0,8316
2,0,8523
4,0,8730
2,0,8937
1,0,8937
2,0,9144
1,0,9144
4,0,9144
2,0,9351
3,0,9558
4,0,9558
4,0,9764
3,0,9764
2,0,9764
1,0,9971
4,0,10178
2,0,10385
1,0,10385
3,0,10385
3,0,10592
2,0,10592
1,0,10592
1,0,10799
2,0,10799
3,0,10799
3,0,11006
2,0,11213
1,0,11213
2,0,11420
1,0,11627
3,0,11627
4,0,11627
3,0,11833
4,0,11833
2,0,12040
1,0,12247
2,0,12247
1,0,12454
4,0,12454
2,0,12454
3,0,12661
2,0,12868
3,0,12868
4,0,13075
1,0,13282
2,0,13282
3,0,13282
2,0,13489
4,0,13695
3,0,13695
2,0,13695
3,0,13902
2,0,13902
1,0,13902
2,0,14109
1,0,14109
4,0,14109
1,0,14316
3,0,14316
4,0,14316
2,0,14523
3,0,14523
4,0,14523
2,0,14730
3,0,14730
4,0,14730
3,0,14937
2,0,14937
1,0,14937
1,0,15144
2,0,15144
3,0,15144
2,0,15351
3,0,15351
4,0,15351
1,0,15558
2,0,15558
4,0,15558
4,0,15764
3,0,15764
1,0,15764
3,0,15971
4,0,15971
1,0,15971
1,0,16178
2,0,16178
4,0,16178
2,0,16385
1,0,16385
4,0,16385
4,0,16592
3,0,16592
2,0,16592
4,0,16799
3,0,16799
2,0,16799
1,0,17006
4,0,17006
2,0,17006
3,0,17213
2,0,17213
1,0,17213
2,0,17420
1,0,17420
4,0,17420
1,0,17627
3,0,17627
4,0,17627
2,0,17833
3,0,17833
4,0,17833
2,0,18040
3,0,18040
4,0,18040
3,0,18247
2,0,18247
1,0,18247
1,0,18454
2,0,18454
3,0,18454
2,0,18661
3,0,18661
4,0,18661
1,0,18868
2,0,18868
4,0,18868
4,0,19075
3,0,19075
1,0,19075
3,0,19282
4,0,19282
1,0,19282
1,0,19489
2,0,19489
4,0,19489
2,0,19695
1,0,19695
4,0,19695
4,0,19902
3,0,19902
2,0,19902
4,0,20109
3,0,20109
2,0,20109
2,0,20316
1,0,20316
4,0,20316
1,0,20523
4,0,20523
3,0,20523
4,0,20730
1,0,20730
2,0,20730
4,0,20937
3,0,20937
1,0,20937
4,0,21144
3,0,21144
2,0,21144
4,0,21351
3,0,21351
2,0,21351
1,0,21558
2,0,21558
3,0,21558
3,0,21764
2,0,21764
1,0,21764
4,0,21971
3,0,21971
2,0,21971
4,0,22178
2,0,22178
1,0,22178
1,0,22385
3,0,22385
4,0,22385
1,0,22592
4,0,22592
3,0,22592
4,0,22799
2,0,22799
1,0,22799
4,0,23006
1,0,23006
2,0,23006
2,0,23213
3,0,23213
4,0,23213
2,0,23420
3,0,23420
4,0,23420
1,0,23627
4,0,23627
2,0,23627
3,0,23833
2,0,23833
1,0,23833
2,0,24040
1,0,24040
4,0,24040
1,0,24247
3,0,24247
4,0,24247
2,0,24454
3,0,24454
4,0,24454
2,0,24661
3,0,24661
4,0,24661
3,0,24868
2,0,24868
1,0,24868
1,0,25075
2,0,25075
3,0,25075
2,0,25282
3,0,25282
4,0,25282
1,0,25489
2,0,25489
4,0,25489
4,0,25695
3,0,25695
1,0,25695
3,0,25902
4,0,25902
1,0,25902
1,0,26109
2,0,26109
4,0,26109
2,0,26316
1,0,26316
4,0,26316
4,0,26523
3,0,26523
2,0,26523
4,0,26730
3,0,26730
2,0,26730
2,0,26937
1,0,27144
2,0,27351
1,0,27558
2,0,27764
1,0,27971
2,0,28178
1,0,28385
2,0,28592
3,0,28592
4,0,28592
1,0,28799
4,0,29006
3,0,29213
2,0,29213
1,0,29213
2,0,29420
3,0,29420
1,0,29627
2,0,29833
1,0,29833
4,0,29833
3,0,30040
2,0,30247
3,0,30454
4,0,30454
3,0,30661
1,0,30661
4,0,30661
1,0,30868
3,0,31075
2,0,31075
1,0,31282
2,0,31282
3,0,31282
4,0,31489
1,0,31695
2,0,31902
3,0,31902
4,0,31902
2,0,32109
3,0,32109
4,0,32109
4,0,32316
3,0,32316
2,0,32316
1,0,32523
3,0,32730
4,0,32730
3,0,32937
2,0,33144
1,0,33144
4,0,33144
2,0,33351
1,0,33351
3,0,33558
3,0,33764
4,0,33764
1,0,33971
3,0,33971
4,0,33971
2,0,34178
2,0,34385
3,0,34385
1,0,34592
2,0,34799
4,0,34799
3,0,34799
3,0,35006
2,0,35213
3,0,35213
4,0,35213
2,0,35420
4,0,35627
3,0,35833
2,0,35833
1,0,35833
2,0,36040
3,0,36040
1,0,36247
1,0,36454
3,0,36454
4,0,36454
2,0,36661
4,0,36868
2,0,37075
1,0,37075
2,0,37282
1,0,37282
4,0,37282
2,0,37489
3,0,37695
4,0,37695
4,0,37902
3,0,37902
2,0,37902
1,0,38109
4,0,38316
2,0,38523
1,0,38523
3,0,38523
3,0,38730
2,0,38730
1,0,38730
1,0,38937
2,0,38937
3,0,38937
3,0,39144
2,0,39351
1,0,39351
2,0,39558
1,0,39764
3,0,39764
4,0,39764
3,0,39971
4,0,39971
2,0,40178
1,0,40385
2,0,40385
1,0,40592
4,0,40592
2,0,40592
3,0,40799
2,0,41006
3,0,41006
4,0,41213
1,0,41420
2,0,41420
3,0,41420
2,0,41627
4,0,41833
3,0,41833
2,0,41833
3,0,42040
2,0,42040
1,0,42040
2,0,42247
1,0,42247
4,0,42247
1,0,42454
3,0,42454
4,0,42454
2,0,42661
3,0,42661
4,0,42661
2,0,42868
3,0,42868
4,0,42868
3,0,43075
2,0,43075
1,0,43075
1,0,43282
2,0,43282
3,0,43282
2,0,43489
3,0,43489
4,0,43489
1,0,43695
2,0,43695
4,0,43695
4,0,43902
3,0,43902
1,0,43902
3,0,44109
4,0,44109
1,0,44109
1,0,44316
2,0,44316
4,0,44316
2,0,44523
1,0,44523
4,0,44523
4,0,44730
3,0,44730
2,0,44730
4,0,44937
3,0,44937
2,0,44937
2,0,45144
4,0,45144
1,0,45144
