3,0,760
1,0,2308
2,0,3856
4,0,5405
3,0,6953
1,0,8501
2,0,10050
4,0,11598
3,0,13147
1,0,14695
2,0,16243
4,0,17792
3,0,19340
1,0,20889
2,0,22437
4,0,23985
2,0,25534
3,0,27082
4,0,28630
1,0,30179
3,0,30953
2,0,31727
4,0,33276
2,0,34824
1,0,36372
3,0,37921
2,0,39469
1,0,41018
4,0,42566
2,0,43340
3,0,44114
1,0,45663
3,0,47211
4,0,48759
3,0,50211
2,0,53808
3,0,55105
4,0,56402
1,0,57699
3,0,58348
2,0,58997
4,0,60294
2,0,61591
1,0,62889
3,0,64186
2,0,65483
1,0,66780
4,0,68078
2,0,68726
3,0,69375
1,0,70672
3,0,71970
4,0,73267
2,0,74240
3,0,74564
1,0,75213
4,0,75862
2,0,76510
1,0,77159
3,0,77807
2,0,78456
4,0,79105
1,0,79753
3,0,80402
4,0,81051
2,0,81699
3,0,82348
1,0,82997
2,0,83645
4,0,84294
1,0,84943
4,0,85591
2,0,86240
3,0,86889
4,0,87537
2,0,88186
3,0,88835
1,0,89483
4,0,90132
2,0,90780
1,0,91429
3,0,92078
4,0,92726
1,0,93375
3,0,94024
2,0,94672
4,0,95321
2,0,96294
3,0,96618
1,0,97753
2,0,99213
4,0,100348
3,0,101807
2,0,103105
4,0,104402
1,0,105699
2,0,106997
4,0,107645
1,0,108294
3,0,108943
2,0,109591
4,0,110240
1,0,110889
3,0,111537
2,0,112186
3,0,112835
1,0,113483
4,0,114132
3,0,114780
2,0,115429
4,0,116078
1,0,116726
3,0,117375
2,0,118024
4,0,118672
3,0,119321
1,0,119970
4,0,120618
2,0,121267
3,0,121916
2,0,122564
3,0,123213
1,0,123862
4,0,124510
2,0,125159
3,0,125807
2,0,126456
4,0,127105
1,0,127753
3,0,128402
1,0,129051
2,0,129699
4,0,130348
1,0,130997
3,0,131645
2,0,132294
4,0,132943
2,0,133591
1,0,134240
3,0,134889
4,0,135537
1,0,136186
3,0,136835
2,0,137483
4,0,138132
1,0,139429
4,0,140078
3,0,140726
2,0,141375
4,0,142024
1,0,142672
2,0,143321
3,0,143970
1,0,144618
4,0,145267
3,0,145916
1,0,146564
4,0,147213
2,0,147862
4,0,148510
3,0,149159
1,0,149807
4,0,150456
1,0,151105
2,0,151753
4,0,152402
1,0,153051
3,0,153699
2,0,154348
4,0,154997
1,0,155645
2,0,156294
4,0,156943
1,0,157591
3,0,158240
1,0,158889
2,0,159375
