1,0,1631
4,0,2059
3,0,2488
1,0,2916
2,0,3345
4,0,3773
1,0,3988
3,0,4202
2,0,4631
4,0,4631
3,0,5059
1,0,5059
2,0,5488
3,0,5916
2,0,6345
4,0,6773
1,0,7202
4,0,7631
3,0,7631
3,0,8059
2,0,8059
2,0,8488
1,0,8488
4,0,8916
3,0,9345
1,0,9773
4,0,10202
2,0,10631
1,0,10845
3,0,11059
4,0,11488
3,0,11916
1,0,11916
2,0,12345
4,0,12559
3,0,12773
1,0,13202
3,0,13631
2,0,13738
3,0,13845
1,0,14059
4,0,14488
3,0,14916
1,0,15345
4,0,15773
3,0,16202
1,0,16631
2,0,17059
4,0,17488
2,0,17916
3,0,18345
2,0,18773
3,0,19202
4,0,19416
1,0,19631
3,0,20059
2,0,20488
4,0,20916
1,0,21345
2,0,21773
3,0,22202
2,0,22631
3,0,22845
4,0,23273
3,0,23488
2,0,23916
3,0,24374
4,0,24374
2,0,24832
1,0,25300
2,0,25767
4,0,26267
1,0,26517
3,0,26767
2,0,27267
1,0,27767
3,0,28312
4,0,28857
1,0,29412
3,0,29963
2,0,30014
3,0,30079
4,0,30176
3,0,33693
4,0,33693
2,0,33693
1,0,33839
2,0,33985
4,0,33985
1,0,34132
2,0,34278
3,0,34278
1,0,34424
2,0,34571
4,0,34571
1,0,34717
2,0,34863
3,0,34863
4,0,35010
3,0,35156
1,0,35156
4,0,35302
2,0,35449
1,0,35449
4,0,35595
3,0,35741
1,0,35741
2,0,35741
4,0,35888
2,0,36034
3,0,36034
1,0,36034
4,0,36180
1,0,36327
3,0,36327
4,0,36473
2,0,36619
3,0,36619
4,0,36766
3,0,36912
1,0,36912
4,0,37058
2,0,37205
3,0,37205
1,0,37351
2,0,37497
4,0,37497
1,0,37644
3,0,37790
4,0,37790
1,0,37936
4,0,38083
3,0,38083
2,0,38083
1,0,38229
2,0,38375
1,0,40717
2,0,40717
3,0,40790
4,0,40863
2,0,40936
3,0,41010
1,0,41083
2,0,41156
3,0,41229
4,0,41302
1,0,41302
2,0,41302
3,0,41449
4,0,41449
2,0,41522
1,0,41522
3,0,41595
4,0,41595
2,0,41668
1,0,41668
3,0,41741
4,0,41741
2,0,41814
1,0,41814
3,0,41888
4,0,41961
1,0,42034
2,0,42107
3,0,42180
2,0,42253
4,0,42253
1,0,42327
4,0,42400
3,0,42473
1,0,42473
2,0,42546
3,0,42619
4,0,42692
2,0,42692
1,0,42766
2,0,42839
3,0,42912
4,0,42985
3,0,43058
2,0,43058
1,0,43058
4,0,43205
1,0,43351
3,0,43351
4,0,43497
2,0,43644
3,0,43644
4,0,43790
3,0,43936
1,0,43936
4,0,44083
2,0,44229
3,0,44229
1,0,44375
2,0,44522
4,0,44522
1,0,44668
4,0,44814
3,0,44814
1,0,44961
3,0,45107
4,0,45107
2,0,45107
1,0,45253
4,0,45400
2,0,45400
3,0,45400
1,0,45546
2,0,45692
4,0,45692
1,0,45839
2,0,45985
3,0,45985
1,0,46132
2,0,46278
4,0,46278
1,0,46424
3,0,46571
2,0,46571
4,0,46717
3,0,46863
1,0,46863
4,0,47010
1,0,47156
2,0,47156
4,0,47302
3,0,47449
1,0,47449
2,0,47449
4,0,47595
1,0,47741
2,0,47741
3,0,47741
4,0,47888
3,0,48034
1,0,48034
4,0,48180
3,0,48327
2,0,48327
4,0,48473
1,0,48619
3,0,48619
4,0,48766
2,0,48912
3,0,48912
1,0,49058
4,0,49205
2,0,49205
1,0,49351
4,0,49497
3,0,49497
1,0,49644
2,0,49790
3,0,49790
1,0,49936
